分拣中心,日期,班次,正式工人数,临时工人数
SC61,30,14:00-22:00,47,84
SC61,30,16:00-24:00,54,54
SC63,1,00:00-08:00,9,83
SC63,1,05:00-13:00,82,31
SC63,1,08:00-16:00,74,65
SC63,1,12:00-20:00,69,89
SC63,1,14:00-22:00,26,67
SC63,1,16:00-24:00,48,55
SC63,2,00:00-08:00,60,72
SC63,2,05:00-13:00,29,59
SC63,2,08:00-16:00,56,34
SC63,2,12:00-20:00,42,35
SC63,2,14:00-22:00,62,77
SC63,2,16:00-24:00,57,63
SC63,3,00:00-08:00,77,89
SC63,3,05:00-13:00,32,72
SC63,3,08:00-16:00,32,109
SC63,3,12:00-20:00,77,85
SC63,3,14:00-22:00,109,96
SC63,3,16:00-24:00,23,38
SC63,4,00:00-08:00,62,115
SC63,4,05:00-13:00,28,76
SC63,4,08:00-16:00,107,61
SC63,4,12:00-20:00,45,60
SC63,4,14:00-22:00,78,62
SC63,4,16:00-24:00,57,56
SC63,5,00:00-08:00,35,105
SC63,5,05:00-13:00,66,97
SC63,5,08:00-16:00,65,30
SC63,5,12:00-20:00,36,105
SC63,5,14:00-22:00,48,38
SC63,5,16:00-24:00,9,38
SC63,6,00:00-08:00,62,57
SC63,6,05:00-13:00,84,41
SC63,6,08:00-16:00,37,8
SC63,6,12:00-20:00,40,50
SC63,6,14:00-22:00,61,79
SC63,6,16:00-24:00,38,62
SC63,7,00:00-08:00,94,86
SC63,7,05:00-13:00,33,60
SC63,7,08:00-16:00,70,63
SC63,7,12:00-20:00,57,61
SC63,7,14:00-22:00,98,116
SC63,7,16:00-24:00,108,87
SC63,8,00:00-08:00,98,89
SC63,8,05:00-13:00,86,57
SC63,8,08:00-16:00,34,35
SC63,8,12:00-20:00,46,42
SC63,8,14:00-22:00,41,44
SC63,8,16:00-24:00,43,92
SC63,9,00:00-08:00,82,7
SC63,9,05:00-13:00,17,90
SC63,9,08:00-16:00,83,95
SC63,9,12:00-20:00,18,75
SC63,9,14:00-22:00,40,58
SC63,9,16:00-24:00,64,28
SC63,10,00:00-08:00,26,72
SC63,10,05:00-13:00,104,12
SC63,10,08:00-16:00,77,85
SC63,10,12:00-20:00,91,22
SC63,10,14:00-22:00,36,68
SC63,10,16:00-24:00,36,93
SC63,11,00:00-08:00,31,56
SC63,11,05:00-13:00,76,91
SC63,11,08:00-16:00,76,20
SC63,11,12:00-20:00,52,51
SC63,11,14:00-22:00,37,54
SC63,11,16:00-24:00,71,60
SC63,12,00:00-08:00,20,58
SC63,12,05:00-13:00,93,66
SC63,12,08:00-16:00,72,96
SC63,12,12:00-20:00,12,96
SC63,12,14:00-22:00,52,47
SC63,12,16:00-24:00,67,74
SC63,13,00:00-08:00,86,68
SC63,13,05:00-13:00,96,72
SC63,13,08:00-16:00,95,74
SC63,13,12:00-20:00,50,63
SC63,13,14:00-22:00,26,26
SC63,13,16:00-24:00,32,82
SC63,14,00:00-08:00,105,71
SC63,14,05:00-13:00,36,41
SC63,14,08:00-16:00,53,51
SC63,14,12:00-20:00,112,68
SC63,14,14:00-22:00,97,55
SC63,14,16:00-24:00,50,60
SC63,15,00:00-08:00,62,96
SC63,15,05:00-13:00,37,52
SC63,15,08:00-16:00,78,39
SC63,15,12:00-20:00,33,52
SC63,15,14:00-22:00,58,84
SC63,15,16:00-24:00,26,65
SC63,16,00:00-08:00,75,74
SC63,16,05:00-13:00,71,59
SC63,16,08:00-16:00,36,55
SC63,16,12:00-20:00,92,68
SC63,16,14:00-22:00,86,38
SC63,16,16:00-24:00,84,83
SC63,17,00:00-08:00,77,72
SC63,17,05:00-13:00,43,65
SC63,17,08:00-16:00,75,85
SC63,17,12:00-20:00,79,15
SC63,17,14:00-22:00,20,64
SC63,17,16:00-24:00,26,40
SC63,18,00:00-08:00,44,32
SC63,18,05:00-13:00,61,94
SC63,18,08:00-16:00,93,50
SC63,18,12:00-20:00,48,89
SC63,18,14:00-22:00,91,22
SC63,18,16:00-24:00,77,95
SC63,19,00:00-08:00,43,58
SC63,19,05:00-13:00,108,62
SC63,19,08:00-16:00,67,92
SC63,19,12:00-20:00,108,75
SC63,19,14:00-22:00,85,4
SC63,19,16:00-24:00,62,58
SC63,20,00:00-08:00,64,25
SC63,20,05:00-13:00,22,93
SC63,20,08:00-16:00,19,110
SC63,20,12:00-20:00,73,84
SC63,20,14:00-22:00,33,28
SC63,20,16:00-24:00,17,88
SC63,21,00:00-08:00,67,44
SC63,21,05:00-13:00,41,60
SC63,21,08:00-16:00,29,22
SC63,21,12:00-20:00,59,87
SC63,21,14:00-22:00,15,89
SC63,21,16:00-24:00,76,69
SC63,22,00:00-08:00,48,40
SC63,22,05:00-13:00,31,32
SC63,22,08:00-16:00,45,91
SC63,22,12:00-20:00,16,100
SC63,22,14:00-22:00,51,57
SC63,22,16:00-24:00,73,55
SC63,23,00:00-08:00,58,91
SC63,23,05:00-13:00,102,66
SC63,23,08:00-16:00,47,37
SC63,23,12:00-20:00,22,41
SC63,23,14:00-22:00,75,95
SC63,23,16:00-24:00,3,91
SC63,24,00:00-08:00,31,27
SC63,24,05:00-13:00,54,40
SC63,24,08:00-16:00,80,112
SC63,24,12:00-20:00,69,42
SC63,24,14:00-22:00,55,68
SC63,24,16:00-24:00,38,39
SC63,25,00:00-08:00,38,66
SC63,25,05:00-13:00,50,54
SC63,25,08:00-16:00,68,31
SC63,25,12:00-20:00,49,19
SC63,25,14:00-22:00,24,52
SC63,25,16:00-24:00,65,108
SC63,26,00:00-08:00,64,87
SC63,26,05:00-13:00,31,50
SC63,26,08:00-16:00,88,68
SC63,26,12:00-20:00,90,67
SC63,26,14:00-22:00,71,68
SC63,26,16:00-24:00,91,20
SC63,27,00:00-08:00,62,65
SC63,27,05:00-13:00,95,104
SC63,27,08:00-16:00,68,68
SC63,27,12:00-20:00,51,52
SC63,27,14:00-22:00,40,45
SC63,27,16:00-24:00,82,73
SC63,28,00:00-08:00,52,38
SC63,28,05:00-13:00,29,106
SC63,28,08:00-16:00,67,77
SC63,28,12:00-20:00,100,54
SC63,28,14:00-22:00,84,41
SC63,28,16:00-24:00,30,86
SC63,29,00:00-08:00,74,78
SC63,29,05:00-13:00,3,42
SC63,29,08:00-16:00,62,95
SC63,29,12:00-20:00,28,71
SC63,29,14:00-22:00,69,69
SC63,29,16:00-24:00,23,57
SC63,30,00:00-08:00,25,57
SC63,30,05:00-13:00,74,76
SC63,30,08:00-16:00,103,37
SC63,30,12:00-20:00,59,100
SC63,30,14:00-22:00,47,84
SC63,30,16:00-24:00,54,54
SC66,1,00:00-08:00,9,83
SC66,1,05:00-13:00,82,31
SC66,1,08:00-16:00,74,65
SC66,1,12:00-20:00,69,89
SC66,1,14:00-22:00,26,67
SC66,1,16:00-24:00,48,55
SC66,2,00:00-08:00,60,72
SC66,2,05:00-13:00,29,59
SC66,2,08:00-16:00,56,34
SC66,2,12:00-20:00,42,35
SC66,2,14:00-22:00,62,77
SC66,2,16:00-24:00,57,63
SC66,3,00:00-08:00,77,89
SC66,3,05:00-13:00,32,72
SC66,3,08:00-16:00,32,109
SC66,3,12:00-20:00,77,85
SC66,3,14:00-22:00,109,96
SC66,3,16:00-24:00,23,38
SC66,4,00:00-08:00,62,115
SC66,4,05:00-13:00,28,76
SC66,4,08:00-16:00,107,61
SC66,4,12:00-20:00,45,60
SC66,4,14:00-22:00,78,62
SC66,4,16:00-24:00,57,56
SC66,5,00:00-08:00,35,105
SC66,5,05:00-13:00,66,97
SC66,5,08:00-16:00,65,30
SC66,5,12:00-20:00,36,105
SC66,5,14:00-22:00,48,38
SC66,5,16:00-24:00,9,38
SC66,6,00:00-08:00,62,57
SC66,6,05:00-13:00,84,41
SC66,6,08:00-16:00,37,8
SC66,6,12:00-20:00,40,50
SC66,6,14:00-22:00,61,79
SC66,6,16:00-24:00,38,62
SC66,7,00:00-08:00,94,86
SC66,7,05:00-13:00,33,60
SC66,7,08:00-16:00,70,63
SC66,7,12:00-20:00,57,61
SC66,7,14:00-22:00,98,116
SC66,7,16:00-24:00,108,87
SC66,8,00:00-08:00,98,89
SC66,8,05:00-13:00,86,57
SC66,8,08:00-16:00,34,35
SC66,8,12:00-20:00,46,42
SC66,8,14:00-22:00,41,44
SC66,8,16:00-24:00,43,92
SC66,9,00:00-08:00,82,7
SC66,9,05:00-13:00,17,90
SC66,9,08:00-16:00,83,95
SC66,9,12:00-20:00,18,75
SC66,9,14:00-22:00,40,58
SC66,9,16:00-24:00,64,28
SC66,10,00:00-08:00,26,72
SC66,10,05:00-13:00,104,12
SC66,10,08:00-16:00,77,85
SC66,10,12:00-20:00,91,22
SC66,10,14:00-22:00,36,68
SC66,10,16:00-24:00,36,93
SC66,11,00:00-08:00,31,56
SC66,11,05:00-13:00,76,91
SC66,11,08:00-16:00,76,20
SC66,11,12:00-20:00,52,51
SC66,11,14:00-22:00,37,54
SC66,11,16:00-24:00,71,60
SC66,12,00:00-08:00,20,58
SC66,12,05:00-13:00,93,66
SC66,12,08:00-16:00,72,96
SC66,12,12:00-20:00,12,96
SC66,12,14:00-22:00,52,47
SC66,12,16:00-24:00,67,74
SC66,13,00:00-08:00,86,68
SC66,13,05:00-13:00,96,72
SC66,13,08:00-16:00,95,74
SC66,13,12:00-20:00,50,63
SC66,13,14:00-22:00,26,26
SC66,13,16:00-24:00,32,82
SC66,14,00:00-08:00,105,71
SC66,14,05:00-13:00,36,41
SC66,14,08:00-16:00,53,51
SC66,14,12:00-20:00,112,68
SC66,14,14:00-22:00,97,55
SC66,14,16:00-24:00,50,60
SC66,15,00:00-08:00,62,96
SC66,15,05:00-13:00,37,52
SC66,15,08:00-16:00,78,39
SC66,15,12:00-20:00,33,52
SC66,15,14:00-22:00,58,84
SC66,15,16:00-24:00,26,65
SC66,16,00:00-08:00,75,74
SC66,16,05:00-13:00,71,59
SC66,16,08:00-16:00,36,55
SC66,16,12:00-20:00,92,68
SC66,16,14:00-22:00,86,38
SC66,16,16:00-24:00,84,83
SC66,17,00:00-08:00,77,72
SC66,17,05:00-13:00,43,65
SC66,17,08:00-16:00,75,85
SC66,17,12:00-20:00,79,15
SC66,17,14:00-22:00,20,64
SC66,17,16:00-24:00,26,40
SC66,18,00:00-08:00,44,32
SC66,18,05:00-13:00,61,94
SC66,18,08:00-16:00,93,50
SC66,18,12:00-20:00,48,89
SC66,18,14:00-22:00,91,22
SC66,18,16:00-24:00,77,95
SC66,19,00:00-08:00,43,58
SC66,19,05:00-13:00,108,62
SC66,19,08:00-16:00,67,92
SC66,19,12:00-20:00,108,75
SC66,19,14:00-22:00,85,4
SC66,19,16:00-24:00,62,58
SC66,20,00:00-08:00,64,25
SC66,20,05:00-13:00,22,93
SC66,20,08:00-16:00,19,110
SC66,20,12:00-20:00,73,84
SC66,20,14:00-22:00,33,28
SC66,20,16:00-24:00,17,88
SC66,21,00:00-08:00,67,44
SC66,21,05:00-13:00,41,60
SC66,21,08:00-16:00,29,22
SC66,21,12:00-20:00,59,87
SC66,21,14:00-22:00,15,89
SC66,21,16:00-24:00,76,69
SC66,22,00:00-08:00,48,40
SC66,22,05:00-13:00,31,32
SC66,22,08:00-16:00,45,91
SC66,22,12:00-20:00,16,100
SC66,22,14:00-22:00,51,57
SC66,22,16:00-24:00,73,55
SC66,23,00:00-08:00,58,91
SC66,23,05:00-13:00,102,66
SC66,23,08:00-16:00,47,37
SC66,23,12:00-20:00,22,41
SC66,23,14:00-22:00,75,95
SC66,23,16:00-24:00,3,91
SC66,24,00:00-08:00,31,27
SC66,24,05:00-13:00,54,40
SC66,24,08:00-16:00,80,112
SC66,24,12:00-20:00,69,42
SC66,24,14:00-22:00,55,68
SC66,24,16:00-24:00,38,39
SC66,25,00:00-08:00,38,66
SC66,25,05:00-13:00,50,54
SC66,25,08:00-16:00,68,31
SC66,25,12:00-20:00,49,19
SC66,25,14:00-22:00,24,52
SC66,25,16:00-24:00,65,108
SC66,26,00:00-08:00,64,87
SC66,26,05:00-13:00,31,50
SC66,26,08:00-16:00,88,68
SC66,26,12:00-20:00,90,67
SC66,26,14:00-22:00,71,68
SC66,26,16:00-24:00,91,20
SC66,27,00:00-08:00,62,65
SC66,27,05:00-13:00,95,104
SC66,27,08:00-16:00,68,68
SC66,27,12:00-20:00,51,52
SC66,27,14:00-22:00,40,45
SC66,27,16:00-24:00,82,73
SC66,28,00:00-08:00,52,38
SC66,28,05:00-13:00,29,106
SC66,28,08:00-16:00,67,77
SC66,28,12:00-20:00,100,54
SC66,28,14:00-22:00,84,41
SC66,28,16:00-24:00,30,86
SC66,29,00:00-08:00,74,78
SC66,29,05:00-13:00,3,42
SC66,29,08:00-16:00,62,95
SC66,29,12:00-20:00,28,71
SC66,29,14:00-22:00,69,69
SC66,29,16:00-24:00,23,57
SC66,30,00:00-08:00,25,57
SC66,30,05:00-13:00,74,76
SC66,30,08:00-16:00,103,37
SC66,30,12:00-20:00,59,100
SC66,30,14:00-22:00,47,84
SC66,30,16:00-24:00,54,54
SC68,1,00:00-08:00,9,83
SC68,1,05:00-13:00,82,31
SC68,1,08:00-16:00,74,65
SC68,1,12:00-20:00,69,89
SC68,1,14:00-22:00,26,67
SC68,1,16:00-24:00,48,55
SC68,2,00:00-08:00,60,72
SC68,2,05:00-13:00,29,59
SC68,2,08:00-16:00,56,34
SC68,2,12:00-20:00,42,35
SC68,2,14:00-22:00,62,77
SC68,2,16:00-24:00,57,63
SC68,3,00:00-08:00,77,89
SC68,3,05:00-13:00,32,72
SC68,3,08:00-16:00,32,109
SC68,3,12:00-20:00,77,85
SC68,3,14:00-22:00,109,96
SC68,3,16:00-24:00,23,38
SC68,4,00:00-08:00,62,115
SC68,4,05:00-13:00,28,76
SC68,4,08:00-16:00,107,61
SC68,4,12:00-20:00,45,60
SC68,4,14:00-22:00,78,62
SC68,4,16:00-24:00,57,56
SC68,5,00:00-08:00,35,105
SC68,5,05:00-13:00,66,97
SC68,5,08:00-16:00,65,30
SC68,5,12:00-20:00,36,105
SC68,5,14:00-22:00,48,38
SC68,5,16:00-24:00,9,38
SC68,6,00:00-08:00,62,57
SC68,6,05:00-13:00,84,41
SC68,6,08:00-16:00,37,8
SC68,6,12:00-20:00,40,50
SC68,6,14:00-22:00,61,79
SC68,6,16:00-24:00,38,62
SC68,7,00:00-08:00,94,86
SC68,7,05:00-13:00,33,60
SC68,7,08:00-16:00,70,63
SC68,7,12:00-20:00,57,61
SC68,7,14:00-22:00,98,116
SC68,7,16:00-24:00,108,87
SC68,8,00:00-08:00,98,89
SC68,8,05:00-13:00,86,57
SC68,8,08:00-16:00,34,35
SC68,8,12:00-20:00,46,42
SC68,8,14:00-22:00,41,44
SC68,8,16:00-24:00,43,92
SC68,9,00:00-08:00,82,7
SC68,9,05:00-13:00,17,90
SC68,9,08:00-16:00,83,95
SC68,9,12:00-20:00,18,75
SC68,9,14:00-22:00,40,58
SC68,9,16:00-24:00,64,28
SC68,10,00:00-08:00,26,72
SC68,10,05:00-13:00,104,12
SC68,10,08:00-16:00,77,85
SC68,10,12:00-20:00,91,22
SC68,10,14:00-22:00,36,68
SC68,10,16:00-24:00,36,93
SC68,11,00:00-08:00,31,56
SC68,11,05:00-13:00,76,91
SC68,11,08:00-16:00,76,20
SC68,11,12:00-20:00,52,51
SC68,11,14:00-22:00,37,54
SC68,11,16:00-24:00,71,60
SC68,12,00:00-08:00,20,58
SC68,12,05:00-13:00,93,66
SC68,12,08:00-16:00,72,96
SC68,12,12:00-20:00,12,96
SC68,12,14:00-22:00,52,47
SC68,12,16:00-24:00,67,74
SC68,13,00:00-08:00,86,68
SC68,13,05:00-13:00,96,72
SC68,13,08:00-16:00,95,74
SC68,13,12:00-20:00,50,63
SC68,13,14:00-22:00,26,26
SC68,13,16:00-24:00,32,82
SC68,14,00:00-08:00,105,71
SC68,14,05:00-13:00,36,41
SC68,14,08:00-16:00,53,51
SC68,14,12:00-20:00,112,68
SC68,14,14:00-22:00,97,55
SC68,14,16:00-24:00,50,60
SC68,15,00:00-08:00,62,96
SC68,15,05:00-13:00,37,52
SC68,15,08:00-16:00,78,39
SC68,15,12:00-20:00,33,52
SC68,15,14:00-22:00,58,84
SC68,15,16:00-24:00,26,65
SC68,16,00:00-08:00,75,74
SC68,16,05:00-13:00,71,59
SC68,16,08:00-16:00,36,55
SC68,16,12:00-20:00,92,68
SC68,16,14:00-22:00,86,38
SC68,16,16:00-24:00,84,83
SC68,17,00:00-08:00,77,72
SC68,17,05:00-13:00,43,65
SC68,17,08:00-16:00,75,85
SC68,17,12:00-20:00,79,15
SC68,17,14:00-22:00,20,64
SC68,17,16:00-24:00,26,40
SC68,18,00:00-08:00,44,32
SC68,18,05:00-13:00,61,94
SC68,18,08:00-16:00,93,50
SC68,18,12:00-20:00,48,89
SC68,18,14:00-22:00,91,22
SC68,18,16:00-24:00,77,95
SC68,19,00:00-08:00,43,58
SC68,19,05:00-13:00,108,62
SC68,19,08:00-16:00,67,92
SC68,19,12:00-20:00,108,75
SC68,19,14:00-22:00,85,4
SC68,19,16:00-24:00,62,58
SC68,20,00:00-08:00,64,25
SC68,20,05:00-13:00,22,93
SC68,20,08:00-16:00,19,110
SC68,20,12:00-20:00,73,84
SC68,20,14:00-22:00,33,28
SC68,20,16:00-24:00,17,88
SC68,21,00:00-08:00,67,44
SC68,21,05:00-13:00,41,60
SC68,21,08:00-16:00,29,22
SC68,21,12:00-20:00,59,87
SC68,21,14:00-22:00,15,89
SC68,21,16:00-24:00,76,69
SC68,22,00:00-08:00,48,40
SC68,22,05:00-13:00,31,32
SC68,22,08:00-16:00,45,91
SC68,22,12:00-20:00,16,100
SC68,22,14:00-22:00,51,57
SC68,22,16:00-24:00,73,55
SC68,23,00:00-08:00,58,91
SC68,23,05:00-13:00,102,66
SC68,23,08:00-16:00,47,37
SC68,23,12:00-20:00,22,41
SC68,23,14:00-22:00,75,95
SC68,23,16:00-24:00,3,91
SC68,24,00:00-08:00,31,27
SC68,24,05:00-13:00,54,40
SC68,24,08:00-16:00,80,112
SC68,24,12:00-20:00,69,42
SC68,24,14:00-22:00,55,68
SC68,24,16:00-24:00,38,39
SC68,25,00:00-08:00,38,66
SC68,25,05:00-13:00,50,54
SC68,25,08:00-16:00,68,31
SC68,25,12:00-20:00,49,19
SC68,25,14:00-22:00,24,52
SC68,25,16:00-24:00,65,108
SC68,26,00:00-08:00,64,87
SC68,26,05:00-13:00,31,50
SC68,26,08:00-16:00,88,68
SC68,26,12:00-20:00,90,67
SC68,26,14:00-22:00,71,68
SC68,26,16:00-24:00,91,20
SC68,27,00:00-08:00,62,65
SC68,27,05:00-13:00,95,104
SC68,27,08:00-16:00,68,68
SC68,27,12:00-20:00,51,52
SC68,27,14:00-22:00,40,45
SC68,27,16:00-24:00,82,73
SC68,28,00:00-08:00,52,38
SC68,28,05:00-13:00,29,106
SC68,28,08:00-16:00,67,77
SC68,28,12:00-20:00,100,54
SC68,28,14:00-22:00,84,41
SC68,28,16:00-24:00,30,86
SC68,29,00:00-08:00,74,78
SC68,29,05:00-13:00,3,42
SC68,29,08:00-16:00,62,95
SC68,29,12:00-20:00,28,71
SC68,29,14:00-22:00,69,69
SC68,29,16:00-24:00,23,57
SC68,30,00:00-08:00,25,57
SC68,30,05:00-13:00,74,76
SC68,30,08:00-16:00,103,37
SC68,30,12:00-20:00,59,100
SC68,30,14:00-22:00,47,84
SC68,30,16:00-24:00,54,54
SC7,1,00:00-08:00,9,83
SC7,1,05:00-13:00,82,31
SC7,1,08:00-16:00,74,65
SC7,1,12:00-20:00,69,89
SC7,1,14:00-22:00,26,67
SC7,1,16:00-24:00,48,55
SC7,2,00:00-08:00,60,72
SC7,2,05:00-13:00,29,59
SC7,2,08:00-16:00,56,34
SC7,2,12:00-20:00,42,35
SC7,2,14:00-22:00,62,77
SC7,2,16:00-24:00,57,63
SC7,3,00:00-08:00,77,89
SC7,3,05:00-13:00,32,72
SC7,3,08:00-16:00,32,109
SC7,3,12:00-20:00,77,85
SC7,3,14:00-22:00,109,96
SC7,3,16:00-24:00,23,38
SC7,4,00:00-08:00,62,115
SC7,4,05:00-13:00,28,76
SC7,4,08:00-16:00,107,61
SC7,4,12:00-20:00,45,60
SC7,4,14:00-22:00,78,62
SC7,4,16:00-24:00,57,56
SC7,5,00:00-08:00,35,105
SC7,5,05:00-13:00,66,97
SC7,5,08:00-16:00,65,30
SC7,5,12:00-20:00,36,105
SC7,5,14:00-22:00,48,38
SC7,5,16:00-24:00,9,38
SC7,6,00:00-08:00,62,57
SC7,6,05:00-13:00,84,41
SC7,6,08:00-16:00,37,8
SC7,6,12:00-20:00,40,50
SC7,6,14:00-22:00,61,79
SC7,6,16:00-24:00,38,62
SC7,7,00:00-08:00,94,86
SC7,7,05:00-13:00,33,60
SC7,7,08:00-16:00,70,63
SC7,7,12:00-20:00,57,61
SC7,7,14:00-22:00,98,116
SC7,7,16:00-24:00,108,87
SC7,8,00:00-08:00,98,89
SC7,8,05:00-13:00,86,57
SC7,8,08:00-16:00,34,35
SC7,8,12:00-20:00,46,42
SC7,8,14:00-22:00,41,44
SC7,8,16:00-24:00,43,92
SC7,9,00:00-08:00,82,7
SC7,9,05:00-13:00,17,90
SC7,9,08:00-16:00,83,95
SC7,9,12:00-20:00,18,75
SC7,9,14:00-22:00,40,58
SC7,9,16:00-24:00,64,28
SC7,10,00:00-08:00,26,72
SC7,10,05:00-13:00,104,12
SC7,10,08:00-16:00,77,85
SC7,10,12:00-20:00,91,22
SC7,10,14:00-22:00,36,68
SC7,10,16:00-24:00,36,93
SC7,11,00:00-08:00,31,56
SC7,11,05:00-13:00,76,91
SC7,11,08:00-16:00,76,20
SC7,11,12:00-20:00,52,51
SC7,11,14:00-22:00,37,54
SC7,11,16:00-24:00,71,60
SC7,12,00:00-08:00,20,58
SC7,12,05:00-13:00,93,66
SC7,12,08:00-16:00,72,96
SC7,12,12:00-20:00,12,96
SC7,12,14:00-22:00,52,47
SC7,12,16:00-24:00,67,74
SC7,13,00:00-08:00,86,68
SC7,13,05:00-13:00,96,72
SC7,13,08:00-16:00,95,74
SC7,13,12:00-20:00,50,63
SC7,13,14:00-22:00,26,26
SC7,13,16:00-24:00,32,82
SC7,14,00:00-08:00,105,71
SC7,14,05:00-13:00,36,41
SC7,14,08:00-16:00,53,51
SC7,14,12:00-20:00,112,68
SC7,14,14:00-22:00,97,55
SC7,14,16:00-24:00,50,60
SC7,15,00:00-08:00,62,96
SC7,15,05:00-13:00,37,52
SC7,15,08:00-16:00,78,39
SC7,15,12:00-20:00,33,52
SC7,15,14:00-22:00,58,84
SC7,15,16:00-24:00,26,65
SC7,16,00:00-08:00,75,74
SC7,16,05:00-13:00,71,59
SC7,16,08:00-16:00,36,55
SC7,16,12:00-20:00,92,68
SC7,16,14:00-22:00,86,38
SC7,16,16:00-24:00,84,83
SC7,17,00:00-08:00,77,72
SC7,17,05:00-13:00,43,65
SC7,17,08:00-16:00,75,85
SC7,17,12:00-20:00,79,15
SC7,17,14:00-22:00,20,64
SC7,17,16:00-24:00,26,40
SC7,18,00:00-08:00,44,32
SC7,18,05:00-13:00,61,94
SC7,18,08:00-16:00,93,50
SC7,18,12:00-20:00,48,89
SC7,18,14:00-22:00,91,22
SC7,18,16:00-24:00,77,95
SC7,19,00:00-08:00,43,58
SC7,19,05:00-13:00,108,62
SC7,19,08:00-16:00,67,92
SC7,19,12:00-20:00,108,75
SC7,19,14:00-22:00,85,4
SC7,19,16:00-24:00,62,58
SC7,20,00:00-08:00,64,25
SC7,20,05:00-13:00,22,93
SC7,20,08:00-16:00,19,110
SC7,20,12:00-20:00,73,84
SC7,20,14:00-22:00,33,28
SC7,20,16:00-24:00,17,88
SC7,21,00:00-08:00,67,44
SC7,21,05:00-13:00,41,60
SC7,21,08:00-16:00,29,22
SC7,21,12:00-20:00,59,87
SC7,21,14:00-22:00,15,89
SC7,21,16:00-24:00,76,69
SC7,22,00:00-08:00,48,40
SC7,22,05:00-13:00,31,32
SC7,22,08:00-16:00,45,91
SC7,22,12:00-20:00,16,100
SC7,22,14:00-22:00,51,57
SC7,22,16:00-24:00,73,55
SC7,23,00:00-08:00,58,91
SC7,23,05:00-13:00,102,66
SC7,23,08:00-16:00,47,37
SC7,23,12:00-20:00,22,41
SC7,23,14:00-22:00,75,95
SC7,23,16:00-24:00,3,91
SC7,24,00:00-08:00,31,27
SC7,24,05:00-13:00,54,40
SC7,24,08:00-16:00,80,112
SC7,24,12:00-20:00,69,42
SC7,24,14:00-22:00,55,68
SC7,24,16:00-24:00,38,39
SC7,25,00:00-08:00,38,66
SC7,25,05:00-13:00,50,54
SC7,25,08:00-16:00,68,31
SC7,25,12:00-20:00,49,19
SC7,25,14:00-22:00,24,52
SC7,25,16:00-24:00,65,108
SC7,26,00:00-08:00,64,87
SC7,26,05:00-13:00,31,50
SC7,26,08:00-16:00,88,68
SC7,26,12:00-20:00,90,67
SC7,26,14:00-22:00,71,68
SC7,26,16:00-24:00,91,20
SC7,27,00:00-08:00,62,65
SC7,27,05:00-13:00,95,104
SC7,27,08:00-16:00,68,68
SC7,27,12:00-20:00,51,52
SC7,27,14:00-22:00,40,45
SC7,27,16:00-24:00,82,73
SC7,28,00:00-08:00,52,38
SC7,28,05:00-13:00,29,106
SC7,28,08:00-16:00,67,77
SC7,28,12:00-20:00,100,54
SC7,28,14:00-22:00,84,41
SC7,28,16:00-24:00,30,86
SC7,29,00:00-08:00,74,78
SC7,29,05:00-13:00,3,42
SC7,29,08:00-16:00,62,95
SC7,29,12:00-20:00,28,71
SC7,29,14:00-22:00,69,69
SC7,29,16:00-24:00,23,57
SC7,30,00:00-08:00,25,57
SC7,30,05:00-13:00,74,76
SC7,30,08:00-16:00,103,37
SC7,30,12:00-20:00,59,100
SC7,30,14:00-22:00,47,84
SC7,30,16:00-24:00,54,54
SC8,1,00:00-08:00,9,83
SC8,1,05:00-13:00,82,31
SC8,1,08:00-16:00,74,65
SC8,1,12:00-20:00,69,89
SC8,1,14:00-22:00,26,67
SC8,1,16:00-24:00,48,55
SC8,2,00:00-08:00,60,72
SC8,2,05:00-13:00,29,59
SC8,2,08:00-16:00,56,34
SC8,2,12:00-20:00,42,35
SC8,2,14:00-22:00,62,77
SC8,2,16:00-24:00,57,63
SC8,3,00:00-08:00,77,89
SC8,3,05:00-13:00,32,72
SC8,3,08:00-16:00,32,109
SC8,3,12:00-20:00,77,85
SC8,3,14:00-22:00,109,96
SC8,3,16:00-24:00,23,38
SC8,4,00:00-08:00,62,115
SC8,4,05:00-13:00,28,76
SC8,4,08:00-16:00,107,61
SC8,4,12:00-20:00,45,60
SC8,4,14:00-22:00,78,62
SC8,4,16:00-24:00,57,56
SC8,5,00:00-08:00,35,105
SC8,5,05:00-13:00,66,97
SC8,5,08:00-16:00,65,30
SC8,5,12:00-20:00,36,105
SC8,5,14:00-22:00,48,38
SC8,5,16:00-24:00,9,38
SC8,6,00:00-08:00,62,57
SC8,6,05:00-13:00,84,41
SC8,6,08:00-16:00,37,8
SC8,6,12:00-20:00,40,50
SC8,6,14:00-22:00,61,79
SC8,6,16:00-24:00,38,62
SC8,7,00:00-08:00,94,86
SC8,7,05:00-13:00,33,60
SC8,7,08:00-16:00,70,63
SC8,7,12:00-20:00,57,61
SC8,7,14:00-22:00,98,116
SC8,7,16:00-24:00,108,87
SC8,8,00:00-08:00,98,89
SC8,8,05:00-13:00,86,57
SC8,8,08:00-16:00,34,35
SC8,8,12:00-20:00,46,42
SC8,8,14:00-22:00,41,44
SC8,8,16:00-24:00,43,92
SC8,9,00:00-08:00,82,7
SC8,9,05:00-13:00,17,90
SC8,9,08:00-16:00,83,95
SC8,9,12:00-20:00,18,75
SC8,9,14:00-22:00,40,58
SC8,9,16:00-24:00,64,28
