分拣中心,日期,小时,货量
SC52,2023-12-6,6,364888811.4
SC52,2023-12-6,7,2643819673
SC52,2023-12-6,8,5393392132
SC52,2023-12-6,9,6821054755
SC52,2023-12-6,10,8565975739
SC52,2023-12-6,11,8830357707
SC52,2023-12-6,12,6768178362
SC52,2023-12-6,13,1269033443
SC52,2023-12-6,14,16233052790
SC52,2023-12-6,15,14012244265
SC52,2023-12-6,16,9729256395
SC52,2023-12-6,17,105752786.9
SC52,2023-12-6,18,13113345576
SC52,2023-12-6,19,16497434757
SC52,2023-12-6,20,13271974757
SC52,2023-12-6,21,16656063938
SC52,2023-12-6,22,13324851150
SC52,2023-12-6,23,12901840002
SC52,2023-12-7,0,0
SC52,2023-12-7,1,6278304953
SC52,2023-12-7,2,11075212109
SC52,2023-12-7,3,7406988990
SC52,2023-12-7,4,6207762201
SC52,2023-12-7,5,7735603495
SC52,2023-12-7,6,9581439661
SC52,2023-12-7,7,9523271559
SC52,2023-12-7,8,9452728806
SC52,2023-12-7,9,18552743851
SC52,2023-12-7,10,21797710456
SC52,2023-12-7,11,22926394493
SC52,2023-12-7,12,13262037430
SC52,2023-12-7,13,1340312293
SC52,2023-12-7,14,30121755226
SC52,2023-12-7,15,28428729171
SC52,2023-12-7,16,19187628622
SC52,2023-12-7,17,141085504.6
SC52,2023-12-7,18,26947331373
SC52,2023-12-7,19,29275242199
SC52,2023-12-7,20,22926394493
SC52,2023-12-7,21,28005472658
SC52,2023-12-7,22,23913993025
SC52,2023-12-7,23,23913993025
SC52,2023-12-8,0,0
SC52,2023-12-8,1,10044674510
SC52,2023-12-8,2,13982186918
SC52,2023-12-8,3,10366104095
SC52,2023-12-8,4,8598241381
SC52,2023-12-8,5,1285718337
SC52,2023-12-8,6,4049228150
SC52,2023-12-8,7,10125031906
SC52,2023-12-8,8,10526818887
SC52,2023-12-8,9,14464331295
SC52,2023-12-8,10,20008991625
SC52,2023-12-8,11,23946504033
SC52,2023-12-8,12,14464331295
SC52,2023-12-8,13,3133938447
SC52,2023-12-8,14,36080470841
SC52,2023-12-8,15,27964373837
SC52,2023-12-8,16,17598269742
SC52,2023-12-8,17,401786980.4
SC52,2023-12-8,18,25553651954
SC52,2023-12-8,19,32946532394
SC52,2023-12-8,20,32625102810
SC52,2023-12-8,21,31259027076
SC52,2023-12-8,22,31821528849
SC52,2023-12-8,23,29491164362
SC52,2023-12-9,0,2816802770
SC52,2023-12-9,1,8651608506
SC52,2023-12-9,2,12273212067
SC52,2023-12-9,3,14888814639
SC52,2023-12-9,4,8651608506
SC52,2023-12-9,5,100600098.9
SC52,2023-12-9,6,2908118506
SC52,2023-12-9,7,8651608506
SC52,2023-12-9,8,10361810188
SC52,2023-12-9,9,20824220475
SC52,2023-12-9,10,25552425124
SC52,2023-12-9,11,23339222948
SC52,2023-12-9,12,15794215529
SC52,2023-12-9,13,2213202176
SC52,2023-12-9,14,37624436993
SC52,2023-12-9,15,35210034619
SC52,2023-12-9,16,32594432048
SC52,2023-12-9,17,804800791.3
SC52,2023-12-9,18,34707034125
SC52,2023-12-9,19,45571844807
SC52,2023-12-9,20,39737039070
SC52,2023-12-9,21,40541839862
SC52,2023-12-9,22,40743040060
SC52,2023-12-9,23,38429237785
SC52,2023-12-10,0,336764965.3
SC52,2023-12-10,1,17624033182
SC52,2023-12-10,2,16052463344
SC52,2023-12-10,3,8419124132
SC52,2023-12-10,4,785784918.9
SC52,2023-12-10,5,0
SC52,2023-12-10,6,1162976538
SC52,2023-12-10,7,7970104178
SC52,2023-12-10,8,14929913460
SC52,2023-12-10,9,17399523205
SC52,2023-12-10,10,26492177267
SC52,2023-12-10,11,25032862418
SC52,2023-12-10,12,17062758240
SC52,2023-12-10,13,4041179583
SC52,2023-12-10,14,40187285855
SC52,2023-12-10,15,33788751515
SC52,2023-12-10,16,30982376804
SC52,2023-12-10,17,29074042001
SC52,2023-12-10,18,38278951051
SC52,2023-12-10,19,20767172858
SC52,2023-12-10,20,1.01479E+11
SC52,2023-12-10,21,1.15735E+11
SC52,2023-12-10,22,1.19439E+11
SC52,2023-12-10,23,92161345493
SC52,2023-12-11,0,78763129881
SC52,2023-12-11,1,1.08723E+11
SC52,2023-12-11,2,1.05198E+11
SC52,2023-12-11,3,1.00996E+11
SC52,2023-12-11,4,92861865694
SC52,2023-12-11,5,87439274997
SC52,2023-12-11,6,89066052206
SC52,2023-12-11,7,1.14959E+11
SC52,2023-12-11,8,1.17806E+11
SC52,2023-12-11,9,1.13739E+11
SC52,2023-12-11,10,1.04656E+11
SC52,2023-12-11,11,70629243835
SC52,2023-12-11,12,77949741276
SC52,2023-12-11,13,1.06012E+11
SC52,2023-12-11,14,99775668834
SC52,2023-12-11,15,97471067787
SC52,2023-12-11,16,98013326857
SC52,2023-12-11,17,71849326742
SC52,2023-12-11,18,95708725810
SC52,2023-12-11,19,1.02351E+11
SC52,2023-12-11,20,1.03571E+11
SC52,2023-12-11,21,92319606625
SC52,2023-12-11,22,1.02487E+11
SC52,2023-12-11,23,84999109183
SC52,2023-12-12,0,39224837347
SC52,2023-12-12,1,73189639035
SC52,2023-12-12,2,74091359434
SC52,2023-12-12,3,67178169710
SC52,2023-12-12,4,64322721780
SC52,2023-12-12,5,58461539188
SC52,2023-12-12,6,43883726074
SC52,2023-12-12,7,76495947164
SC52,2023-12-12,8,1.03548E+11
SC52,2023-12-12,9,1.02195E+11
SC52,2023-12-12,10,1.00692E+11
SC52,2023-12-12,11,64322721780
SC52,2023-12-12,12,75143366566
SC52,2023-12-12,13,1.11212E+11
SC52,2023-12-12,14,1.07004E+11
SC52,2023-12-12,15,1.00542E+11
SC52,2023-12-12,16,1.01894E+11
SC52,2023-12-12,17,58461539188
SC52,2023-12-12,18,96784656137
SC52,2023-12-12,19,1.16472E+11
SC52,2023-12-12,20,1.1542E+11
SC52,2023-12-12,21,1.049E+11
SC52,2023-12-12,22,1.05952E+11
SC52,2023-12-12,23,72137631903
SC52,2023-12-13,0,42455695402
SC52,2023-12-13,1,87192068656
SC52,2023-12-13,2,71227323691
SC52,2023-12-13,3,66315094471
SC52,2023-12-13,4,57894130094
SC52,2023-12-13,5,51402970053
SC52,2023-12-13,6,40876764581
SC52,2023-12-13,7,60350244704
SC52,2023-12-13,8,87542942172
SC52,2023-12-13,9,85437701078
SC52,2023-12-13,10,86139448109
SC52,2023-12-13,11,51929280326
SC52,2023-12-13,12,95788469791
SC52,2023-12-13,13,1.06315E+11
SC52,2023-12-13,14,99648078464
SC52,2023-12-13,15,1.07543E+11
SC52,2023-12-13,16,1.00525E+11
SC52,2023-12-13,17,42455695402
SC52,2023-12-13,18,79823724826
SC52,2023-12-13,19,1.07718E+11
SC52,2023-12-13,20,92806044908
SC52,2023-12-13,21,78069357248
SC52,2023-12-13,22,54911705210
SC52,2023-12-13,23,43332879191
SC52,2023-12-14,0,0
SC52,2023-12-14,1,18876013681
SC52,2023-12-14,2,33514554904
SC52,2023-12-14,3,28121408137
SC52,2023-12-14,4,18105564143
SC52,2023-12-14,5,4044860075
SC52,2023-12-14,6,541022243.9
SC52,2023-12-14,7,6741433458
SC52,2023-12-14,8,14445928838
SC52,2023-12-14,9,17335114605
SC52,2023-12-14,10,28121408137
SC52,2023-12-14,11,31395818674
SC52,2023-12-14,12,54316692430
SC52,2023-12-14,13,1155674307
SC52,2023-12-14,14,26965733830
SC52,2023-12-14,15,56628041044
SC52,2023-12-14,16,60095063965
SC52,2023-12-14,17,5585759151
SC52,2023-12-14,18,52390568585
SC52,2023-12-14,19,91876107408
SC52,2023-12-14,20,62213800195
SC52,2023-12-14,21,50657057124
SC52,2023-12-14,22,41604275053
SC52,2023-12-14,23,36596353056
SC52,2023-12-15,0,883317941.7
SC52,2023-12-15,1,17445529348
SC52,2023-12-15,2,20316312658
SC52,2023-12-15,3,15678893465
SC52,2023-12-15,4,441658970.8
SC52,2023-12-15,5,0
SC52,2023-12-15,6,0
SC52,2023-12-15,7,10599815300
SC52,2023-12-15,8,17666358833
SC52,2023-12-15,9,31136957444
SC52,2023-12-15,10,41957602229
SC52,2023-12-15,11,36657694579
SC52,2023-12-15,12,30916127958
SC52,2023-12-15,13,3533271767
SC52,2023-12-15,14,62273914888
SC52,2023-12-15,15,61832255917
SC52,2023-12-15,16,64703039227
SC52,2023-12-15,17,6183225592
SC52,2023-12-15,18,52999076500
SC52,2023-12-15,19,83473545488
SC52,2023-12-15,20,66911334082
SC52,2023-12-15,21,63598891800
SC52,2023-12-15,22,47478339365
SC52,2023-12-15,23,44165897084
SC52,2023-12-16,0,241072188.2
SC52,2023-12-16,1,21696496942
SC52,2023-12-16,2,28687590401
SC52,2023-12-16,3,19285775060
SC52,2023-12-16,4,10709694475
SC52,2023-12-16,5,6212863081
SC52,2023-12-16,6,6806054547
SC52,2023-12-16,7,13500042542
SC52,2023-12-16,8,22419713507
SC52,2023-12-16,9,27000085084
SC52,2023-12-16,10,48214437650
SC52,2023-12-16,11,37607261367
SC52,2023-12-16,12,48937654214
SC52,2023-12-16,13,3857155012
SC52,2023-12-16,14,80035966498
SC52,2023-12-16,15,72080584286
SC52,2023-12-16,16,79553822122
SC52,2023-12-16,17,13741114730
SC52,2023-12-16,18,73285945227
SC52,2023-12-16,19,74491306169
SC52,2023-12-16,20,55928747673
SC52,2023-12-16,21,70393078968
SC52,2023-12-16,22,63884129886
SC52,2023-12-16,23,58339469556
SC52,2023-12-17,0,1902200651
SC52,2023-12-17,1,21195950109
SC52,2023-12-17,2,30706953363
SC52,2023-12-17,3,26630809111
SC52,2023-12-17,4,21739436009
SC52,2023-12-17,5,4347887202
SC52,2023-12-17,6,17622786765
SC52,2023-12-17,7,35598326465
SC52,2023-12-17,8,30435210412
SC52,2023-12-17,9,41576671367
SC52,2023-12-17,10,64403079176
SC52,2023-12-17,11,80164170283
SC52,2023-12-17,12,58696477224
SC52,2023-12-17,13,7065316703
SC52,2023-12-17,14,1.03806E+11
SC52,2023-12-17,15,98642690890
SC52,2023-12-17,16,1.01904E+11
SC52,2023-12-17,17,7880545553
SC52,2023-12-17,18,77990226682
SC52,2023-12-17,19,1.06795E+11
SC52,2023-12-17,20,91577374187
SC52,2023-12-17,21,82066370934
SC52,2023-12-17,22,78805455532
SC52,2023-12-17,23,66033536877
SC52,2023-12-18,0,9127618731
SC52,2023-12-18,1,17077480206
SC52,2023-12-18,2,40338186003
SC52,2023-12-18,3,28266174133
SC52,2023-12-18,4,25321780995
SC52,2023-12-18,5,0
SC52,2023-12-18,6,11062622368
SC52,2023-12-18,7,31210567272
SC52,2023-12-18,8,28560613447
SC52,2023-12-18,9,48876926106
SC52,2023-12-18,10,58298984150
SC52,2023-12-18,11,55354591011
SC52,2023-12-18,12,56532348267
SC52,2023-12-18,13,12366451183
SC52,2023-12-18,14,1.07176E+11
SC52,2023-12-18,15,95398337700
SC52,2023-12-18,16,75670903670
SC52,2023-12-18,17,883317941.7
SC52,2023-12-18,18,70665435334
SC52,2023-12-18,19,85681840342
SC52,2023-12-18,20,77437539553
SC52,2023-12-18,21,69782117392
SC52,2023-12-18,22,73020949845
SC52,2023-12-18,23,68015481509
SC52,2023-12-19,0,984531455.8
SC52,2023-12-19,1,18377920509
SC52,2023-12-19,2,40037612537
SC52,2023-12-19,3,31833183738
SC52,2023-12-19,4,20675160572
SC52,2023-12-19,5,10390505772
SC52,2023-12-19,6,5260819637
SC52,2023-12-19,7,11814377470
SC52,2023-12-19,8,30520475130
SC52,2023-12-19,9,44960269816
SC52,2023-12-19,10,56446470134
SC52,2023-12-19,11,57102824438
SC52,2023-12-19,12,40365789689
SC52,2023-12-19,13,9845314558
SC52,2023-12-19,14,94843196911
SC52,2023-12-19,15,68589024755
SC52,2023-12-19,16,28879589371
SC52,2023-12-19,17,0
SC52,2023-12-19,18,65963607540
SC52,2023-12-19,19,54477407222
SC52,2023-12-19,20,45616624120
SC52,2023-12-19,21,61697304565
SC52,2023-12-19,22,58743710197
SC52,2023-12-19,23,57102824438
SC52,2023-12-20,0,0
SC52,2023-12-20,1,26545544393
SC52,2023-12-20,2,30438890904
SC52,2023-12-20,3,19820673147
SC52,2023-12-20,4,12781621391
SC52,2023-12-20,5,10348036762
SC52,2023-12-20,6,12208344585
SC52,2023-12-20,7,18050970187
SC52,2023-12-20,8,26899484985
SC52,2023-12-20,9,36809821558
SC52,2023-12-20,10,47074098723
SC52,2023-12-20,11,50613504642
SC52,2023-12-20,12,46366217540
SC52,2023-12-20,13,2477584143
SC52,2023-12-20,14,84237860874
SC52,2023-12-20,15,71849940157
SC52,2023-12-20,16,52737148194
SC52,2023-12-20,17,0
SC52,2023-12-20,18,81406336138
SC52,2023-12-20,19,1.04059E+11
SC52,2023-12-20,20,87423326201
SC52,2023-12-20,21,83883920282
SC52,2023-12-20,22,73265702524
SC52,2023-12-20,23,75035405484
SC52,2023-12-21,0,0
SC52,2023-12-21,1,0
SC52,2023-12-21,2,0
SC52,2023-12-21,3,0
SC52,2023-12-21,4,0
SC52,2023-12-21,5,0
SC52,2023-12-21,6,0
SC52,2023-12-21,7,1.08457E+11
SC52,2023-12-21,8,34721756090
SC52,2023-12-21,9,38232944909
SC52,2023-12-21,10,82317871181
SC52,2023-12-21,11,53448096454
SC52,2023-12-21,12,49546775545
SC52,2023-12-21,13,15215151545
SC52,2023-12-21,14,1.13919E+11
SC52,2023-12-21,15,63591530817
SC52,2023-12-21,16,66712587545
SC52,2023-12-21,17,1560528364
SC52,2023-12-21,18,85048795817
SC52,2023-12-21,19,82317871181
SC52,2023-12-21,20,81147474908
SC52,2023-12-21,21,89730380908
SC52,2023-12-21,22,84268531635
SC52,2023-12-21,23,88169852544
SC52,2023-12-22,0,0
SC52,2023-12-22,1,31841158136
SC52,2023-12-22,2,37706634635
SC52,2023-12-22,3,15082653854
SC52,2023-12-22,4,5936006857
SC52,2023-12-22,5,10686557464
SC52,2023-12-22,6,20777375820
SC52,2023-12-22,7,27651532066
SC52,2023-12-22,8,31841158136
SC52,2023-12-22,9,52370325882
SC52,2023-12-22,10,62425428451
SC52,2023-12-22,11,67452979736
SC52,2023-12-22,12,34773896386
SC52,2023-12-22,13,11730952998
SC52,2023-12-22,14,1.2108E+11
SC52,2023-12-22,15,78346007520
SC52,2023-12-22,16,82116670983
SC52,2023-12-22,17,3770663464
SC52,2023-12-22,18,1.03903E+11
SC52,2023-12-22,19,1.19823E+11
SC52,2023-12-22,20,94685549195
SC52,2023-12-22,21,1.0097E+11
SC52,2023-12-22,22,87563184875
SC52,2023-12-22,23,78764970127
SC52,2023-12-23,0,0
SC52,2023-12-23,1,24743943841
SC52,2023-12-23,2,52237214776
SC52,2023-12-23,3,17412404925
SC52,2023-12-23,4,0
SC52,2023-12-23,5,0
SC52,2023-12-23,6,0
SC52,2023-12-23,7,30700819210
SC52,2023-12-23,8,34824809850
SC52,2023-12-23,9,67816734972
SC52,2023-12-23,10,67816734972
SC52,2023-12-23,11,69649619701
SC52,2023-12-23,12,44447454677
SC52,2023-12-23,13,12830193103
SC52,2023-12-23,14,1.27844E+11
SC52,2023-12-23,15,1.05849E+11
SC52,2023-12-23,16,71024283247
SC52,2023-12-23,17,3665769458
SC52,2023-12-23,18,98975775364
SC52,2023-12-23,19,1.22803E+11
SC52,2023-12-23,20,93935342360
SC52,2023-12-23,21,1.14555E+11
SC52,2023-12-23,22,1.031E+11
SC52,2023-12-23,23,1.05849E+11
SC52,2023-12-24,0,0
SC52,2023-12-24,1,43076471622
SC52,2023-12-24,2,49440041294
SC52,2023-12-24,3,36712901951
SC52,2023-12-24,4,1958021437
SC52,2023-12-24,5,4992601946
SC52,2023-12-24,6,35085963214
SC52,2023-12-24,7,55803610965
SC52,2023-12-24,8,55803610965
SC52,2023-12-24,9,88600470041
SC52,2023-12-24,10,1.06712E+11
SC52,2023-12-24,11,1.10139E+11
SC52,2023-12-24,12,1.08181E+11
SC52,2023-12-24,13,15174666140
SC52,2023-12-24,14,2.02166E+11
SC52,2023-12-24,15,1.95802E+11
SC52,2023-12-24,16,1.37062E+11
SC52,2023-12-24,17,3426537515
SC52,2023-12-24,18,1.07691E+11
SC52,2023-12-24,19,1.52726E+11
SC52,2023-12-24,20,1.45383E+11
SC52,2023-12-24,21,1.46852E+11
SC52,2023-12-24,22,1.47831E+11
SC52,2023-12-24,23,1.41957E+11
SC52,2023-12-25,0,0
SC52,2023-12-25,1,36696339739
SC52,2023-12-25,2,69669862404
SC52,2023-12-25,3,49460283996
SC52,2023-12-25,4,19145916386
SC52,2023-12-25,5,0
SC52,2023-12-25,6,531831010.7
SC52,2023-12-25,7,59565073200
SC52,2023-12-25,8,61692397243
SC52,2023-12-25,9,89879440811
SC52,2023-12-25,10,1.0743E+11
SC52,2023-12-25,11,1.03175E+11
SC52,2023-12-25,12,69138031393
SC52,2023-12-25,13,19677747396
SC52,2023-12-25,14,2.10073E+11
SC52,2023-12-25,15,1.37212E+11
SC52,2023-12-25,16,1.02112E+11
SC52,2023-12-25,17,0
SC52,2023-12-25,18,1.26044E+11
SC52,2023-12-25,19,1.57954E+11
SC52,2023-12-25,20,1.14344E+11
SC52,2023-12-25,21,1.39872E+11
SC52,2023-12-25,22,1.32958E+11
SC52,2023-12-25,23,1.36149E+11
SC52,2023-12-26,0,15286921128
SC52,2023-12-26,1,45294581120
SC52,2023-12-26,2,52088768288
SC52,2023-12-26,3,49824039232
SC52,2023-12-26,4,2264729056
SC52,2023-12-26,5,0
SC52,2023-12-26,6,0
SC52,2023-12-26,7,47559310176
SC52,2023-12-26,8,44162216592
SC52,2023-12-26,9,70206600736
SC52,2023-12-26,10,95118620352
SC52,2023-12-26,11,88324433184
SC52,2023-12-26,12,45294581120
SC52,2023-12-26,13,18684014712
SC52,2023-12-26,14,1.49472E+11
SC52,2023-12-26,15,1.18898E+11
SC52,2023-12-26,16,62280049040
SC52,2023-12-26,17,0
SC52,2023-12-26,18,1.13803E+11
SC52,2023-12-26,19,1.22295E+11
SC52,2023-12-26,20,93986255824
SC52,2023-12-26,21,1.22295E+11
SC52,2023-12-26,22,1.07575E+11
SC52,2023-12-26,23,1.09273E+11
SC52,2023-12-27,0,0
SC52,2023-12-27,1,43421824401
SC52,2023-12-27,2,56264899223
SC52,2023-12-27,3,18347249747
SC52,2023-12-27,4,0
SC52,2023-12-27,5,0
SC52,2023-12-27,6,1223149983
SC52,2023-12-27,7,47091274350
SC52,2023-12-27,8,40975524434
SC52,2023-12-27,9,67884824063
SC52,2023-12-27,10,83785773844
SC52,2023-12-27,11,91124673742
SC52,2023-12-27,12,59934349173
SC52,2023-12-27,13,20793549713
SC52,2023-12-27,14,1.92035E+11
SC52,2023-12-27,15,1.11307E+11
SC52,2023-12-27,16,1.0091E+11
SC52,2023-12-27,17,9785199865
SC52,2023-12-27,18,1.14365E+11
SC52,2023-12-27,19,1.54728E+11
SC52,2023-12-27,20,1.05802E+11
SC52,2023-12-27,21,1.55952E+11
SC52,2023-12-27,22,1.49224E+11
SC52,2023-12-27,23,1.43109E+11
SC52,2023-12-28,0,1300440303
SC52,2023-12-28,1,32511007575
SC52,2023-12-28,2,75425537575
SC52,2023-12-28,3,33811447878
SC52,2023-12-28,4,0
SC52,2023-12-28,5,0
SC52,2023-12-28,6,650220151.5
SC52,2023-12-28,7,63721574848
SC52,2023-12-28,8,67622895757
SC52,2023-12-28,9,92331261514
SC52,2023-12-28,10,1.09887E+11
SC52,2023-12-28,11,1.03385E+11
SC52,2023-12-28,12,57869593484
SC52,2023-12-28,13,18206164242
SC52,2023-12-28,14,2.15873E+11
SC52,2023-12-28,15,1.09887E+11
SC52,2023-12-28,16,1.09887E+11
SC52,2023-12-28,17,0
SC52,2023-12-28,18,1.86613E+11
SC52,2023-12-28,19,1.52152E+11
SC52,2023-12-28,20,1.26143E+11
SC52,2023-12-28,21,1.52152E+11
SC52,2023-12-28,22,1.32645E+11
SC52,2023-12-28,23,1.37196E+11
SC52,2023-12-29,0,0
SC52,2023-12-29,1,43356188970
SC52,2023-12-29,2,53845589528
SC52,2023-12-29,3,46852655823
SC52,2023-12-29,4,52854591518
SC52,2023-12-29,5,64542552502
SC52,2023-12-29,6,71756148711
SC52,2023-12-29,7,64334990085
SC52,2023-12-29,8,51747709416
SC52,2023-12-29,9,89509551423
SC52,2023-12-29,10,1.23076E+11
SC52,2023-12-29,11,1.02796E+11
SC52,2023-12-29,12,73425803901
SC52,2023-12-29,13,28671028190
SC52,2023-12-29,14,1.74124E+11
SC52,2023-12-29,15,1.67131E+11
SC52,2023-12-29,16,1.36362E+11
SC52,2023-12-29,17,2097880111
SC52,2023-12-29,18,1.45453E+11
SC52,2023-12-29,19,1.81816E+11
SC52,2023-12-29,20,1.51747E+11
SC52,2023-12-29,21,1.66432E+11
SC52,2023-12-29,22,1.74823E+11
SC52,2023-12-29,23,1.47551E+11
SC52,2023-12-30,0,16930260549
SC52,2023-12-30,1,43429798799
SC52,2023-12-30,2,64040550771
SC52,2023-12-30,3,55207371354
SC52,2023-12-30,4,11496164425
SC52,2023-12-30,5,0
SC52,2023-12-30,6,0
SC52,2023-12-30,7,81706909605
SC52,2023-12-30,8,64040550771
SC52,2023-12-30,9,1.03054E+11
SC52,2023-12-30,10,1.34706E+11
SC52,2023-12-30,11,1.2072E+11
SC52,2023-12-30,12,78762516466
SC52,2023-12-30,13,69193238764
SC52,2023-12-30,14,2.19357E+11
SC52,2023-12-30,15,1.57525E+11
SC52,2023-12-30,16,1.61942E+11
SC52,2023-12-30,17,13985867410
SC52,2023-12-30,18,2.09052E+11
SC52,2023-12-30,19,2.23038E+11
SC52,2023-12-30,20,1.89177E+11
SC52,2023-12-30,21,2.08316E+11
SC52,2023-12-30,22,2.01691E+11
SC52,2023-12-30,23,1.95802E+11
SC53,2023-12-1,0,96.17777113
SC53,2023-12-1,1,38.27205756
SC53,2023-12-1,2,13.54149239
SC53,2023-12-1,3,14.50658762
SC53,2023-12-1,4,8.746175487
SC53,2023-12-1,5,8.444583229
SC53,2023-12-1,6,0
SC53,2023-12-1,7,0
SC53,2023-12-1,8,0.573025291
SC53,2023-12-1,9,1.29684671
SC53,2023-12-1,10,0
SC53,2023-12-1,11,0
SC53,2023-12-1,12,0
SC53,2023-12-1,13,0.633343742
SC53,2023-12-1,14,58.35810195
SC53,2023-12-1,15,56.21679692
SC53,2023-12-1,16,16.10502659
SC53,2023-12-1,17,17.25107717
SC53,2023-12-1,18,73.89010325
SC53,2023-12-1,19,128.5386204
SC53,2023-12-1,20,129.9862633
SC53,2023-12-1,21,116.6257262
SC53,2023-12-1,22,131.9767722
SC53,2023-12-1,23,153.6914148
SC53,2023-12-2,0,106.0546923
SC53,2023-12-2,1,80.84940807
SC53,2023-12-2,2,44.51529908
SC53,2023-12-2,3,29.47634669
SC53,2023-12-2,4,26.70917945
SC53,2023-12-2,5,39.37197737
SC53,2023-12-2,6,8.271423816
SC53,2023-12-2,7,11.54991544
SC53,2023-12-2,8,0.240623238
SC53,2023-12-2,9,2.015219621
SC53,2023-12-2,10,0
SC53,2023-12-2,11,0
SC53,2023-12-2,12,0.090233714
SC53,2023-12-2,13,37.50714727
SC53,2023-12-2,14,52.54609966
SC53,2023-12-2,15,28.66424326
SC53,2023-12-2,16,48.48558252
SC53,2023-12-2,17,53.56874843
SC53,2023-12-2,18,78.80411054
SC53,2023-12-2,19,111.3784814
SC53,2023-12-2,20,126.6279792
SC53,2023-12-2,21,127.4701605
SC53,2023-12-2,22,126.2971222
SC53,2023-12-2,23,120.4620087
SC53,2023-12-3,0,42.93818546
SC53,2023-12-3,1,32.67622918
SC53,2023-12-3,2,43.62831702
SC53,2023-12-3,3,36.7270014
SC53,2023-12-3,4,17.9134149
SC53,2023-12-3,5,25.50486208
SC53,2023-12-3,6,34.32654379
SC53,2023-12-3,7,0.1500286
SC53,2023-12-3,8,0.270051481
SC53,2023-12-3,9,1.590303165
SC53,2023-12-3,10,0.09001716
SC53,2023-12-3,11,0
SC53,2023-12-3,12,0.180034321
SC53,2023-12-3,13,46.53887187
SC53,2023-12-3,14,64.09221812
SC53,2023-12-3,15,73.00391699
SC53,2023-12-3,16,60.67156603
SC53,2023-12-3,17,30.18575442
SC53,2023-12-3,18,51.93990149
SC53,2023-12-3,19,89.80712025
SC53,2023-12-3,20,106.0702205
SC53,2023-12-3,21,112.2814046
SC53,2023-12-3,22,109.0707925
SC53,2023-12-3,23,114.4118107
SC53,2023-12-4,0,12.30303127
SC53,2023-12-4,1,17.27213879
SC53,2023-12-4,2,28.85674488
SC53,2023-12-4,3,40.05220399
SC53,2023-12-4,4,27.71923834
SC53,2023-12-4,5,33.52650857
SC53,2023-12-4,6,17.12246688
SC53,2023-12-4,7,2.604291291
SC53,2023-12-4,8,0.089803148
SC53,2023-12-4,9,0.808228332
SC53,2023-12-4,10,0.059868765
SC53,2023-12-4,11,0
SC53,2023-12-4,12,0.508884505
SC53,2023-12-4,13,30.44326716
SC53,2023-12-4,14,71.66291207
SC53,2023-12-4,15,63.25135054
SC53,2023-12-4,16,60.10824036
SC53,2023-12-4,17,47.95488101
SC53,2023-12-4,18,56.12696747
SC53,2023-12-4,19,67.65170479
SC53,2023-12-4,20,92.40743925
SC53,2023-12-4,21,112.6430819
SC53,2023-12-4,22,121.2043154
SC53,2023-12-4,23,94.02389591
SC53,2023-12-5,0,15.97684717
SC53,2023-12-5,1,19.14235334
SC53,2023-12-5,2,22.3974493
SC53,2023-12-5,3,8.74993686
SC53,2023-12-5,4,7.465816434
SC53,2023-12-5,5,14.54341041
SC53,2023-12-5,6,25.14486975
SC53,2023-12-5,7,17.32069413
SC53,2023-12-5,8,0
SC53,2023-12-5,9,0.686855112
SC53,2023-12-5,10,0.298632657
SC53,2023-12-5,11,0
SC53,2023-12-5,12,1.433436755
SC53,2023-12-5,13,44.28722309
SC53,2023-12-5,14,65.99781727
SC53,2023-12-5,15,40.25568221
SC53,2023-12-5,16,44.49626595
SC53,2023-12-5,17,46.79573741
SC53,2023-12-5,18,46.85546394
SC53,2023-12-5,19,76.9576358
SC53,2023-12-5,20,100.4002994
SC53,2023-12-5,21,107.8959791
SC53,2023-12-5,22,111.7483404
SC53,2023-12-5,23,92.36708092
SC53,2023-12-6,0,33.69511576
SC53,2023-12-6,1,21.06317139
SC53,2023-12-6,2,18.85853959
SC53,2023-12-6,3,13.28737544
SC53,2023-12-6,4,15.96868439
SC53,2023-12-6,5,10.36772792
SC53,2023-12-6,6,13.73426027
SC53,2023-12-6,7,12.00630561
SC53,2023-12-6,8,0
SC53,2023-12-6,9,0.893769649
SC53,2023-12-6,10,0
SC53,2023-12-6,11,0
SC53,2023-12-6,12,1.668370011
SC53,2023-12-6,13,46.62498334
SC53,2023-12-6,14,60.59758218
SC53,2023-12-6,15,45.25453655
SC53,2023-12-6,16,52.79199392
SC53,2023-12-6,17,53.11970945
SC53,2023-12-6,18,66.70500811
SC53,2023-12-6,19,89.10883397
SC53,2023-12-6,20,105.1966877
SC53,2023-12-6,21,110.9466057
