分拣中心,日期,小时,货量,
SC51,2023-12-23,15,18.81597222,
SC51,2023-12-23,16,18.81597222,
SC51,2023-12-23,17,18.81597222,
SC51,2023-12-23,18,23.4687781,
SC51,2023-12-23,19,30.66132517,
SC51,2023-12-23,20,31.69753958,
SC51,2023-12-23,21,31.04736583,
SC51,2023-12-23,22,26.29297031,
SC51,2023-12-23,23,39.25580938,
SC51,2023-12-24,0,41.388171,
SC51,2023-12-24,1,39.50046043,
SC51,2023-12-24,2,35.00208629,
SC51,2023-12-24,3,39.60087057,
SC51,2023-12-24,4,36.74922268,
SC51,2023-12-24,5,30.30289189,
SC51,2023-12-24,6,18.81597222,
SC51,2023-12-24,7,18.81597222,
SC51,2023-12-24,8,19.53092623,
SC51,2023-12-24,9,19.17744872,
SC51,2023-12-24,10,20.9245851,
SC51,2023-12-24,11,26.00533803,
SC51,2023-12-24,12,31.34715731,
SC51,2023-12-24,13,39.35988624,
SC51,2023-12-24,14,21.587292,
SC51,2023-12-24,15,18.81597222,
SC51,2023-12-24,16,18.81597222,
SC51,2023-12-24,17,18.81597222,
SC51,2023-12-24,18,25.58361545,
SC51,2023-12-24,19,27.33075183,
SC51,2023-12-24,20,31.34715731,
SC51,2023-12-24,21,40.34390558,
SC51,2023-12-24,22,18.83605425,
SC51,2023-12-24,23,43.03489725,
SC51,2023-12-25,0,41.90020122,
SC51,2023-12-25,1,40.66957164,
SC51,2023-12-25,2,37.93042839,
SC51,2023-12-25,3,38.60528977,
SC51,2023-12-25,4,36.52115903,
SC51,2023-12-25,5,25.32639966,
SC51,2023-12-25,6,18.81597222,
SC51,2023-12-25,7,18.81597222,
SC51,2023-12-25,8,19.31036419,
SC51,2023-12-25,9,19.05415859,
SC51,2023-12-25,10,20.91995182,
SC51,2023-12-25,11,28.87934634,
SC51,2023-12-25,12,27.45022812,
SC51,2023-12-25,13,34.41717943,
SC51,2023-12-25,14,25.94171445,
SC51,2023-12-25,15,18.81597222,
SC51,2023-12-25,16,18.81597222,
SC51,2023-12-25,17,18.81597222,
SC51,2023-12-25,18,25.68367921,
SC51,2023-12-25,19,27.66856563,
SC51,2023-12-25,20,31.7772805,
SC51,2023-12-25,21,34.05989988,
SC51,2023-12-25,22,19.96720634,
SC51,2023-12-25,23,38.92287159,
SC51,2023-12-26,0,38.15972255,
SC51,2023-12-26,1,41.61256237,
SC51,2023-12-26,2,40.00385291,
SC51,2023-12-26,3,38.5324723,
SC51,2023-12-26,4,35.33467179,
SC51,2023-12-26,5,28.84097873,
SC51,2023-12-26,6,18.81597222,
SC51,2023-12-26,7,18.81597222,
SC51,2023-12-26,8,18.81597222,
SC51,2023-12-26,9,19.11024834,
SC51,2023-12-26,10,20.66010258,
SC51,2023-12-26,11,29.19411008,
SC51,2023-12-26,12,25.91783593,
SC51,2023-12-26,13,35.3542902,
SC51,2023-12-26,14,19.77727422,
SC51,2023-12-26,15,18.81597222,
SC51,2023-12-26,16,18.81597222,
SC51,2023-12-26,17,18.81597222,
SC51,2023-12-26,18,25.1134812,
SC51,2023-12-26,19,26.58486181,
SC51,2023-12-26,20,29.33143893,
SC51,2023-12-26,21,34.98154045,
SC51,2023-12-26,22,18.93368267,
SC51,2023-12-26,23,32.13687128,
SC51,2023-12-27,0,39.46699069,
SC51,2023-12-27,1,35.43374013,
SC51,2023-12-27,2,36.8104747,
SC51,2023-12-27,3,42.627663,
SC51,2023-12-27,4,37.04316223,
SC51,2023-12-27,5,25.58330128,
SC51,2023-12-27,6,18.81597222,
SC51,2023-12-27,7,18.81597222,
SC51,2023-12-27,8,18.81597222,
SC51,2023-12-27,9,19.10683164,
SC51,2023-12-27,10,21.08467566,
SC51,2023-12-27,11,27.44480153,
SC51,2023-12-27,12,24.2647386,
SC51,2023-12-27,13,36.53900591,
SC51,2023-12-27,14,21.14284754,
SC51,2023-12-27,15,18.81597222,
SC51,2023-12-27,16,18.81597222,
SC51,2023-12-27,17,21.3949257,
SC51,2023-12-27,18,24.28412922,
SC51,2023-12-27,19,25.44756688,
SC51,2023-12-27,20,27.71627032,
SC51,2023-12-27,21,31.38109895,
SC51,2023-12-27,22,30.15948941,
SC51,2023-12-27,23,43.24816308,
SC51,2023-12-28,0,40.79879148,
SC51,2023-12-28,1,33.3817461,
SC51,2023-12-28,2,36.02658399,
SC51,2023-12-28,3,41.98705198,
SC51,2023-12-28,4,36.83153465,
SC51,2023-12-28,5,25.69638383,
SC51,2023-12-28,6,18.81597222,
SC51,2023-12-28,7,18.81597222,
SC51,2023-12-28,8,19.2355657,
SC51,2023-12-28,9,19.12262009,
SC51,2023-12-28,10,20.98167281,
SC51,2023-12-28,11,26.44383802,
SC51,2023-12-28,12,26.30967957,
SC51,2023-12-28,13,38.46060147,
SC51,2023-12-28,14,24.14397898,
SC51,2023-12-28,15,18.81597222,
SC51,2023-12-28,16,18.81597222,
SC51,2023-12-28,17,18.81597222,
SC51,2023-12-28,18,22.49574668,
SC51,2023-12-28,19,26.36717605,
SC51,2023-12-28,20,34.76166152,
SC51,2023-12-28,21,33.17092569,
SC51,2023-12-28,22,28.36038721,
SC51,2023-12-28,23,40.39631615,
SC51,2023-12-29,0,40.94136138,
SC51,2023-12-29,1,38.53560417,
SC51,2023-12-29,2,36.52764933,
SC51,2023-12-29,3,39.04706437,
SC51,2023-12-29,4,37.11488141,
SC51,2023-12-29,5,30.84475828,
SC51,2023-12-29,6,18.81597222,
SC51,2023-12-29,7,18.81597222,
SC51,2023-12-29,8,18.81597222,
SC51,2023-12-29,9,19.06223083,
SC51,2023-12-29,10,20.88075597,
SC51,2023-12-29,11,26.62047593,
SC51,2023-12-29,12,27.7191682,
SC51,2023-12-29,13,37.56951269,
SC51,2023-12-29,14,22.05522012,
SC51,2023-12-29,15,18.81597222,
SC51,2023-12-29,16,18.81597222,
SC51,2023-12-29,17,18.81597222,
SC51,2023-12-29,18,25.76804228,
SC51,2023-12-29,19,26.94250643,
SC51,2023-12-29,20,29.57557928,
SC51,2023-12-29,21,39.88055505,
SC51,2023-12-29,22,18.85385816,
SC51,2023-12-29,23,37.92942913,
SC51,2023-12-30,0,39.41130742,
SC51,2023-12-30,1,36.20966895,
SC51,2023-12-30,2,33.02675351,
SC51,2023-12-30,3,39.748322,
SC51,2023-12-30,4,37.67006544,
SC51,2023-12-30,5,36.79008294,
SC51,2023-12-30,6,18.81597222,
SC51,2023-12-30,7,18.81597222,
SC51,2023-12-30,8,18.81597222,
SC51,2023-12-30,9,19.24660196,
SC51,2023-12-30,10,20.46359904,
SC51,2023-12-30,11,27.87791971,
SC51,2023-12-30,12,27.78430455,
SC51,2023-12-30,13,35.49819373,
SC51,2023-12-30,14,22.95376229,
SC51,2023-12-30,15,18.81597222,
SC51,2023-12-30,16,18.81597222,
SC51,2023-12-30,17,18.81597222,
SC51,2023-12-30,18,22.03633373,
SC51,2023-12-30,19,28.06515003,
SC51,2023-12-30,20,27.91536577,
SC51,2023-12-30,21,29.09491679,
SC51,2023-12-30,22,30.66765148,
SC51,2023-12-30,23,35.25479432,
SC52,2023-12-1,0,5676299215,
SC52,2023-12-1,1,6552010807,
SC52,2023-12-1,2,6340995966,
SC52,2023-12-1,3,6108879640,
SC52,2023-12-1,4,5665748473,
SC52,2023-12-1,5,4821689106,
SC52,2023-12-1,6,5771255893,
SC52,2023-12-1,7,7364417948,
SC52,2023-12-1,8,7121750880,
SC52,2023-12-1,9,7585983531,
SC52,2023-12-1,10,6393749676,
SC52,2023-12-1,11,4473514617,
SC52,2023-12-1,12,5739603667,
SC52,2023-12-1,13,5887314056,
SC52,2023-12-1,14,6952939006,
SC52,2023-12-1,15,7733693920,
SC52,2023-12-1,16,6963489749,
SC52,2023-12-1,17,4484065359,
SC52,2023-12-1,18,7206156816,
SC52,2023-12-1,19,7913056536,
SC52,2023-12-1,20,7258910527,
SC52,2023-12-1,21,6636416744,
SC52,2023-12-1,22,6974040491,
SC52,2023-12-1,23,4906095043,
SC52,2023-12-2,0,3168903091,
SC52,2023-12-2,1,3993333170,
SC52,2023-12-2,2,4289612729,
SC52,2023-12-2,3,4676064329,
SC52,2023-12-2,4,3993333170,
SC52,2023-12-2,5,3065849331,
SC52,2023-12-2,6,2666516011,
SC52,2023-12-2,7,4972343888,
SC52,2023-12-2,8,7316816925,
SC52,2023-12-2,9,7445634125,
SC52,2023-12-2,10,5552021288,
SC52,2023-12-2,11,6917483606,
SC52,2023-12-2,12,2808214931,
SC52,2023-12-2,13,3078731051,
SC52,2023-12-2,14,7703268525,
SC52,2023-12-2,15,7458515845,
SC52,2023-12-2,16,6775784686,
SC52,2023-12-2,17,1829204213,
SC52,2023-12-2,18,5371677208,
SC52,2023-12-2,19,7497161005,
SC52,2023-12-2,20,6930365326,
SC52,2023-12-2,21,7316816925,
SC52,2023-12-2,22,5500494408,
SC52,2023-12-2,23,3825870810,
SC52,2023-12-3,0,180344054.5,
SC52,2023-12-3,1,4714709489,
SC52,2023-12-3,2,7110709405,
SC52,2023-12-3,3,4611655729,
SC52,2023-12-3,4,3709935330,
SC52,2023-12-3,5,2447526772,
SC52,2023-12-3,6,0,
SC52,2023-12-3,7,1803440773,
SC52,2023-12-3,8,3452300930,
SC52,2023-12-3,9,4637419169,
SC52,2023-12-3,10,6286279327,
SC52,2023-12-3,11,6466623406,
SC52,2023-12-3,12,7213763165,
SC52,2023-12-3,13,180344054.5,
SC52,2023-12-3,14,10228085641,
SC52,2023-12-3,15,9764343722,
SC52,2023-12-3,16,10640300681,
SC52,2023-12-3,17,1365462293,
SC52,2023-12-3,18,8836859883,
SC52,2023-12-3,19,15045848915,
SC52,2023-12-3,20,11335913560,
SC52,2023-12-3,21,10021978122,
SC52,2023-12-3,22,9223311483,
SC52,2023-12-3,23,10408429721,
SC52,2023-12-4,0,1338717389,
SC52,2023-12-4,1,4168279195,
SC52,2023-12-4,2,5263593443,
SC52,2023-12-4,3,5446145818,
SC52,2023-12-4,4,4685510923,
SC52,2023-12-4,5,3955301425,
SC52,2023-12-4,6,365104723.9,
SC52,2023-12-4,7,2251479262,
SC52,2023-12-4,8,5141891860,
SC52,2023-12-4,9,9127618706,
SC52,2023-12-4,10,12869942385,
SC52,2023-12-4,11,10496761515,
SC52,2023-12-4,12,7180393376,
SC52,2023-12-4,13,1582120555,
SC52,2023-12-4,14,14421637569,
SC52,2023-12-4,15,12443986844,
SC52,2023-12-4,16,11439948784,
SC52,2023-12-4,17,486806307,
SC52,2023-12-4,18,10648888494,
SC52,2023-12-4,19,14360786778,
SC52,2023-12-4,20,11622501159,
SC52,2023-12-4,21,11409523388,
SC52,2023-12-4,22,12656964615,
SC52,2023-12-4,23,14208659799,
SC52,2023-12-5,0,9152155315,
SC52,2023-12-5,1,2562603470,
SC52,2023-12-5,2,9106394538,
SC52,2023-12-5,3,6314987160,
SC52,2023-12-5,4,5308250072,
SC52,2023-12-5,5,3981187548,
SC52,2023-12-5,6,228803858.2,
SC52,2023-12-5,7,3843905218,
SC52,2023-12-5,8,6314987160,
SC52,2023-12-5,9,8465743665,
SC52,2023-12-5,10,9014872985,
SC52,2023-12-5,11,9701284635,
SC52,2023-12-5,12,5948900946,
SC52,2023-12-5,13,1235540946,
SC52,2023-12-5,14,15878989490,
SC52,2023-12-5,15,12172366577,
SC52,2023-12-5,16,8923351432,
SC52,2023-12-5,17,320325411.6,
SC52,2023-12-5,18,13911276092,
SC52,2023-12-5,19,14094319199,
SC52,2023-12-5,20,12492692014,
SC52,2023-12-5,21,16702683471,
SC52,2023-12-5,22,11714758810,
SC52,2023-12-5,23,9701284635,
SC52,2023-12-6,0,0,
SC52,2023-12-6,1,5499144894,
SC52,2023-12-6,2,7614200632,
SC52,2023-12-6,3,3013954402,
SC52,2023-12-6,4,105752761.6,
SC52,2023-12-6,5,0,
SC52,2023-12-6,6,364888786.1,
SC52,2023-12-6,7,2643819648,
SC52,2023-12-6,8,5393392107,
SC52,2023-12-6,9,6821054730,
SC52,2023-12-6,10,8565975714,
SC52,2023-12-6,11,8830357682,
SC52,2023-12-6,12,6768178337,
SC52,2023-12-6,13,1269033418,
SC52,2023-12-6,14,16233052765,
SC52,2023-12-6,15,14012244240,
SC52,2023-12-6,16,9729256370,
SC52,2023-12-6,17,105752761.6,
SC52,2023-12-6,18,13113345551,
SC52,2023-12-6,19,16497434732,
SC52,2023-12-6,20,13271974732,
SC52,2023-12-6,21,16656063913,
SC52,2023-12-6,22,13324851125,
SC52,2023-12-6,23,12901839977,
SC52,2023-12-7,0,0,
SC52,2023-12-7,1,6278304928,
SC52,2023-12-7,2,11075212084,
SC52,2023-12-7,3,7406988965,
SC52,2023-12-7,4,6207762176,
SC52,2023-12-7,5,7735603470,
SC52,2023-12-7,6,9581439636,
SC52,2023-12-7,7,9523271534,
SC52,2023-12-7,8,9452728781,
SC52,2023-12-7,9,18552743826,
SC52,2023-12-7,10,21797710431,
SC52,2023-12-7,11,22926394468,
SC52,2023-12-7,12,13262037405,
SC52,2023-12-7,13,1340312268,
SC52,2023-12-7,14,30121755201,
SC52,2023-12-7,15,28428729146,
SC52,2023-12-7,16,19187628597,
SC52,2023-12-7,17,141085479.3,
SC52,2023-12-7,18,26947331348,
SC52,2023-12-7,19,29275242174,
SC52,2023-12-7,20,22926394468,
SC52,2023-12-7,21,28005472633,
SC52,2023-12-7,22,23913993000,
SC52,2023-12-7,23,23913993000,
SC52,2023-12-8,0,0,
SC52,2023-12-8,1,10044674485,
SC52,2023-12-8,2,13982186893,
SC52,2023-12-8,3,10366104070,
SC52,2023-12-8,4,8598241356,
SC52,2023-12-8,5,1285718312,
SC52,2023-12-8,6,4049228125,
SC52,2023-12-8,7,10125031881,
SC52,2023-12-8,8,10526818862,
SC52,2023-12-8,9,14464331270,
SC52,2023-12-8,10,20008991600,
SC52,2023-12-8,11,23946504008,
SC52,2023-12-8,12,14464331270,
SC52,2023-12-8,13,3133938422,
SC52,2023-12-8,14,36080470816,
SC52,2023-12-8,15,27964373812,
SC52,2023-12-8,16,17598269717,
SC52,2023-12-8,17,401786955.1,
SC52,2023-12-8,18,25553651929,
SC52,2023-12-8,19,32946532369,
SC52,2023-12-8,20,32625102785,
SC52,2023-12-8,21,31259027051,
SC52,2023-12-8,22,31821528824,
SC52,2023-12-8,23,29491164337,
SC52,2023-12-9,0,2816802745,
SC52,2023-12-9,1,8651608481,
SC52,2023-12-9,2,12273212042,
SC52,2023-12-9,3,14888814614,
SC52,2023-12-9,4,8651608481,
SC52,2023-12-9,5,100600073.6,
SC52,2023-12-9,6,2908118481,
SC52,2023-12-9,7,8651608481,
SC52,2023-12-9,8,10361810163,
SC52,2023-12-9,9,20824220450,
SC52,2023-12-9,10,25552425099,
SC52,2023-12-9,11,23339222923,
SC52,2023-12-9,12,15794215504,
SC52,2023-12-9,13,2213202151,
SC52,2023-12-9,14,37624436968,
SC52,2023-12-9,15,35210034594,
SC52,2023-12-9,16,32594432023,
SC52,2023-12-9,17,804800766,
SC52,2023-12-9,18,34707034100,
SC52,2023-12-9,19,45571844782,
SC52,2023-12-9,20,39737039045,
SC52,2023-12-9,21,40541839837,
SC52,2023-12-9,22,40743040035,
SC52,2023-12-9,23,38429237760,
SC52,2023-12-10,0,336764940,
SC52,2023-12-10,1,17624033157,
SC52,2023-12-10,2,16052463319,
SC52,2023-12-10,3,8419124107,
SC52,2023-12-10,4,785784893.6,
SC52,2023-12-10,5,0,
SC52,2023-12-10,6,1162976513,
SC52,2023-12-10,7,7970104153,
SC52,2023-12-10,8,14929913435,
SC52,2023-12-10,9,17399523180,
SC52,2023-12-10,10,26492177242,
SC52,2023-12-10,11,25032862393,
SC52,2023-12-10,12,17062758215,
SC52,2023-12-10,13,4041179558,
SC52,2023-12-10,14,40187285830,
SC52,2023-12-10,15,33788751490,
SC52,2023-12-10,16,30982376779,
SC52,2023-12-10,17,29074041976,
SC52,2023-12-10,18,38278951026,
SC52,2023-12-10,19,20767172833,
SC52,2023-12-10,20,1.01479E+11,
SC52,2023-12-10,21,1.15735E+11,
SC52,2023-12-10,22,1.19439E+11,
SC52,2023-12-10,23,92161345468,
SC52,2023-12-11,0,78763129856,
SC52,2023-12-11,1,1.08723E+11,
SC52,2023-12-11,2,1.05198E+11,
SC52,2023-12-11,3,1.00996E+11,
SC52,2023-12-11,4,92861865669,
SC52,2023-12-11,5,87439274972,
SC52,2023-12-11,6,89066052181,
SC52,2023-12-11,7,1.14959E+11,
SC52,2023-12-11,8,1.17806E+11,
SC52,2023-12-11,9,1.13739E+11,
SC52,2023-12-11,10,1.04656E+11,
SC52,2023-12-11,11,70629243810,
SC52,2023-12-11,12,77949741251,
SC52,2023-12-11,13,1.06012E+11,
SC52,2023-12-11,14,99775668809,
SC52,2023-12-11,15,97471067762,
SC52,2023-12-11,16,98013326832,
SC52,2023-12-11,17,71849326717,
SC52,2023-12-11,18,95708725785,
SC52,2023-12-11,19,1.02351E+11,
SC52,2023-12-11,20,1.03571E+11,
SC52,2023-12-11,21,92319606600,
SC52,2023-12-11,22,1.02487E+11,
SC52,2023-12-11,23,84999109158,
SC52,2023-12-12,0,39224837322,
SC52,2023-12-12,1,73189639010,
SC52,2023-12-12,2,74091359409,
SC52,2023-12-12,3,67178169685,
SC52,2023-12-12,4,64322721755,
SC52,2023-12-12,5,58461539163,
SC52,2023-12-12,6,43883726049,
SC52,2023-12-12,7,76495947139,
SC52,2023-12-12,8,1.03548E+11,
SC52,2023-12-12,9,1.02195E+11,
SC52,2023-12-12,10,1.00692E+11,
SC52,2023-12-12,11,64322721755,
SC52,2023-12-12,12,75143366541,
SC52,2023-12-12,13,1.11212E+11,
SC52,2023-12-12,14,1.07004E+11,
SC52,2023-12-12,15,1.00542E+11,
SC52,2023-12-12,16,1.01894E+11,
SC52,2023-12-12,17,58461539163,
SC52,2023-12-12,18,96784656112,
SC52,2023-12-12,19,1.16472E+11,
SC52,2023-12-12,20,1.1542E+11,
SC52,2023-12-12,21,1.049E+11,
SC52,2023-12-12,22,1.05952E+11,
SC52,2023-12-12,23,72137631878,
SC52,2023-12-13,0,42455695377,
SC52,2023-12-13,1,87192068631,
SC52,2023-12-13,2,71227323666,
SC52,2023-12-13,3,66315094446,
SC52,2023-12-13,4,57894130069,
SC52,2023-12-13,5,51402970028,
SC52,2023-12-13,6,40876764556,
SC52,2023-12-13,7,60350244679,
SC52,2023-12-13,8,87542942147,
SC52,2023-12-13,9,85437701053,
SC52,2023-12-13,10,86139448084,
SC52,2023-12-13,11,51929280301,
SC52,2023-12-13,12,95788469766,
SC52,2023-12-13,13,1.06315E+11,
SC52,2023-12-13,14,99648078439,
SC52,2023-12-13,15,1.07543E+11,
SC52,2023-12-13,16,1.00525E+11,
SC52,2023-12-13,17,42455695377,
SC52,2023-12-13,18,79823724801,
SC52,2023-12-13,19,1.07718E+11,
SC52,2023-12-13,20,92806044883,
SC52,2023-12-13,21,78069357223,
SC52,2023-12-13,22,54911705185,
SC52,2023-12-13,23,43332879166,
SC52,2023-12-14,0,0,
SC52,2023-12-14,1,18876013656,
SC52,2023-12-14,2,33514554879,
SC52,2023-12-14,3,28121408112,
SC52,2023-12-14,4,18105564118,
SC52,2023-12-14,5,4044860050,
SC52,2023-12-14,6,541022218.6,
SC52,2023-12-14,7,6741433433,
SC52,2023-12-14,8,14445928813,
SC52,2023-12-14,9,17335114580,
SC52,2023-12-14,10,28121408112,
SC52,2023-12-14,11,31395818649,
SC52,2023-12-14,12,54316692405,
SC52,2023-12-14,13,1155674282,
SC52,2023-12-14,14,26965733805,
SC52,2023-12-14,15,56628041019,
SC52,2023-12-14,16,60095063940,
SC52,2023-12-14,17,5585759126,
SC52,2023-12-14,18,52390568560,
SC52,2023-12-14,19,91876107383,
SC52,2023-12-14,20,62213800170,
SC52,2023-12-14,21,50657057099,
SC52,2023-12-14,22,41604275028,
SC52,2023-12-14,23,36596353031,
SC52,2023-12-15,0,883317916.4,
SC52,2023-12-15,1,17445529323,
SC52,2023-12-15,2,20316312633,
SC52,2023-12-15,3,15678893440,
SC52,2023-12-15,4,441658945.5,
SC52,2023-12-15,5,0,
SC52,2023-12-15,6,0,
SC52,2023-12-15,7,10599815275,
SC52,2023-12-15,8,17666358808,
SC52,2023-12-15,9,31136957419,
SC52,2023-12-15,10,41957602204,
SC52,2023-12-15,11,36657694554,
SC52,2023-12-15,12,30916127933,
SC52,2023-12-15,13,3533271742,
SC52,2023-12-15,14,62273914863,
SC52,2023-12-15,15,61832255892,
SC52,2023-12-15,16,64703039202,
SC52,2023-12-15,17,6183225567,
SC52,2023-12-15,18,52999076475,
SC52,2023-12-15,19,83473545463,
SC52,2023-12-15,20,66911334057,
SC52,2023-12-15,21,63598891775,
SC52,2023-12-15,22,47478339340,
SC52,2023-12-15,23,44165897059,
SC52,2023-12-16,0,241072162.9,
SC52,2023-12-16,1,21696496917,
SC52,2023-12-16,2,28687590376,
SC52,2023-12-16,3,19285775035,
SC52,2023-12-16,4,10709694450,
SC52,2023-12-16,5,6212863056,
SC52,2023-12-16,6,6806054522,
SC52,2023-12-16,7,13500042517,
SC52,2023-12-16,8,22419713482,
SC52,2023-12-16,9,27000085059,
SC52,2023-12-16,10,48214437625,
SC52,2023-12-16,11,37607261342,
SC52,2023-12-16,12,48937654189,
SC52,2023-12-16,13,3857154987,
SC52,2023-12-16,14,80035966473,
SC52,2023-12-16,15,72080584261,
SC52,2023-12-16,16,79553822097,
SC52,2023-12-16,17,13741114705,
SC52,2023-12-16,18,73285945202,
SC52,2023-12-16,19,74491306144,
SC52,2023-12-16,20,55928747648,
SC52,2023-12-16,21,70393078943,
SC52,2023-12-16,22,63884129861,
SC52,2023-12-16,23,58339469531,
SC52,2023-12-17,0,1902200626,
SC52,2023-12-17,1,21195950084,
SC52,2023-12-17,2,30706953338,
SC52,2023-12-17,3,26630809086,
SC52,2023-12-17,4,21739435984,
SC52,2023-12-17,5,4347887177,
SC52,2023-12-17,6,17622786740,
SC52,2023-12-17,7,35598326440,
SC52,2023-12-17,8,30435210387,
SC52,2023-12-17,9,41576671342,
SC52,2023-12-17,10,64403079151,
SC52,2023-12-17,11,80164170258,
SC52,2023-12-17,12,58696477199,
SC52,2023-12-17,13,7065316678,
SC52,2023-12-17,14,1.03806E+11,
SC52,2023-12-17,15,98642690865,
SC52,2023-12-17,16,1.01904E+11,
SC52,2023-12-17,17,7880545528,
SC52,2023-12-17,18,77990226657,
SC52,2023-12-17,19,1.06795E+11,
SC52,2023-12-17,20,91577374162,
SC52,2023-12-17,21,82066370909,
SC52,2023-12-17,22,78805455507,
SC52,2023-12-17,23,66033536852,
SC52,2023-12-18,0,9127618706,
SC52,2023-12-18,1,17077480181,
SC52,2023-12-18,2,40338185978,
SC52,2023-12-18,3,28266174108,
SC52,2023-12-18,4,25321780970,
SC52,2023-12-18,5,0,
SC52,2023-12-18,6,11062622343,
SC52,2023-12-18,7,31210567247,
SC52,2023-12-18,8,28560613422,
SC52,2023-12-18,9,48876926081,
SC52,2023-12-18,10,58298984125,
SC52,2023-12-18,11,55354590986,
SC52,2023-12-18,12,56532348242,
SC52,2023-12-18,13,12366451158,
SC52,2023-12-18,14,1.07176E+11,
SC52,2023-12-18,15,95398337675,
SC52,2023-12-18,16,75670903645,
SC52,2023-12-18,17,883317916.4,
SC52,2023-12-18,18,70665435309,
SC52,2023-12-18,19,85681840317,
SC52,2023-12-18,20,77437539528,
SC52,2023-12-18,21,69782117367,
SC52,2023-12-18,22,73020949820,
SC52,2023-12-18,23,68015481484,
SC52,2023-12-19,0,984531430.5,
SC52,2023-12-19,1,18377920484,
SC52,2023-12-19,2,40037612512,
SC52,2023-12-19,3,31833183713,
SC52,2023-12-19,4,20675160547,
SC52,2023-12-19,5,10390505747,
SC52,2023-12-19,6,5260819612,
SC52,2023-12-19,7,11814377445,
SC52,2023-12-19,8,30520475105,
SC52,2023-12-19,9,44960269791,
SC52,2023-12-19,10,56446470109,
SC52,2023-12-19,11,57102824413,
SC52,2023-12-19,12,40365789664,
SC52,2023-12-19,13,9845314533,
SC52,2023-12-19,14,94843196886,
SC52,2023-12-19,15,68589024730,
SC52,2023-12-19,16,28879589346,
SC52,2023-12-19,17,0,
SC52,2023-12-19,18,65963607515,
SC52,2023-12-19,19,54477407197,
SC52,2023-12-19,20,45616624095,
SC52,2023-12-19,21,61697304540,
SC52,2023-12-19,22,58743710172,
SC52,2023-12-19,23,57102824413,
SC52,2023-12-20,0,0,
SC52,2023-12-20,1,26545544368,
SC52,2023-12-20,2,30438890879,
SC52,2023-12-20,3,19820673122,
SC52,2023-12-20,4,12781621366,
SC52,2023-12-20,5,10348036737,
SC52,2023-12-20,6,12208344560,
SC52,2023-12-20,7,18050970162,
SC52,2023-12-20,8,26899484960,
SC52,2023-12-20,9,36809821533,
SC52,2023-12-20,10,47074098698,
SC52,2023-12-20,11,50613504617,
SC52,2023-12-20,12,46366217515,
SC52,2023-12-20,13,2477584118,
SC52,2023-12-20,14,84237860849,
SC52,2023-12-20,15,71849940132,
SC52,2023-12-20,16,52737148169,
SC52,2023-12-20,17,0,
SC52,2023-12-20,18,81406336113,
SC52,2023-12-20,19,1.04059E+11,
SC52,2023-12-20,20,87423326176,
SC52,2023-12-20,21,83883920257,
SC52,2023-12-20,22,73265702499,
SC52,2023-12-20,23,75035405459,
SC52,2023-12-21,0,0,
SC52,2023-12-21,1,0,
SC52,2023-12-21,2,0,
SC52,2023-12-21,3,0,
SC52,2023-12-21,4,0,
SC52,2023-12-21,5,0,
SC52,2023-12-21,6,0,
SC52,2023-12-21,7,1.08457E+11,
SC52,2023-12-21,8,34721756065,
SC52,2023-12-21,9,38232944884,
SC52,2023-12-21,10,82317871156,
SC52,2023-12-21,11,53448096429,
SC52,2023-12-21,12,49546775520,
SC52,2023-12-21,13,15215151520,
SC52,2023-12-21,14,1.13919E+11,
SC52,2023-12-21,15,63591530792,
SC52,2023-12-21,16,66712587520,
SC52,2023-12-21,17,1560528339,
SC52,2023-12-21,18,85048795792,
SC52,2023-12-21,19,82317871156,
SC52,2023-12-21,20,81147474883,
SC52,2023-12-21,21,89730380883,
SC52,2023-12-21,22,84268531610,
SC52,2023-12-21,23,88169852519,
SC52,2023-12-22,0,0,
SC52,2023-12-22,1,31841158111,
SC52,2023-12-22,2,37706634610,
SC52,2023-12-22,3,15082653829,
SC52,2023-12-22,4,5936006832,
SC52,2023-12-22,5,10686557439,
SC52,2023-12-22,6,20777375795,
SC52,2023-12-22,7,27651532041,
SC52,2023-12-22,8,31841158111,
SC52,2023-12-22,9,52370325857,
SC52,2023-12-22,10,62425428426,
SC52,2023-12-22,11,67452979711,
SC52,2023-12-22,12,34773896361,
SC52,2023-12-22,13,11730952973,
SC52,2023-12-22,14,1.2108E+11,
SC52,2023-12-22,15,78346007495,
SC52,2023-12-22,16,82116670958,
SC52,2023-12-22,17,3770663439,
SC52,2023-12-22,18,1.03903E+11,
SC52,2023-12-22,19,1.19823E+11,
SC52,2023-12-22,20,94685549170,
SC52,2023-12-22,21,1.0097E+11,
SC52,2023-12-22,22,87563184850,
SC52,2023-12-22,23,78764970102,
SC52,2023-12-23,0,0,
SC52,2023-12-23,1,24743943816,
SC52,2023-12-23,2,52237214751,
SC52,2023-12-23,3,17412404900,
SC52,2023-12-23,4,0,
SC52,2023-12-23,5,0,
SC52,2023-12-23,6,0,
SC52,2023-12-23,7,30700819185,
SC52,2023-12-23,8,34824809825,
SC52,2023-12-23,9,67816734947,
